urdb_rate_id,urdb_rate_id_new
539f72afec4f024411ecf3b9,539f72afec4f024411ecf3b9
539fc172ec4f024c27d8a745,539fc172ec4f024c27d8a745
539fbe20ec4f024c27d88303,539fbe20ec4f024c27d88303
5b7ae9e75457a367460a2ad1,5b7ae9e75457a367460a2ad1
5908a9365457a3b06c578a00,5908a9365457a3b06c578a00
5d3f1baa5457a3f84fdc8c3b,6760a35bc6148ad95f0418fd
5d4affc15457a3943addb2db,5d4affc15457a3943addb2db
5d3f1ced5457a3f46fdc8c3b,6760a7f84d260301b90b71f0
