urdb_rate_id,urdb_rate_id_new
5d77c7625457a3df2e7db2ea,669680368e2f6213880ab69c
5d55886c5457a3221535a087,5d55886c5457a3221535a087
5bad219f5457a3173fc4a515,6696a77cc0b0d06af009286d
