ba,year,elec_escalation_res,elec_escalation_com,elec_escalation_ind,elec_escalation_trans,nerc_region_abbr,scenario
p23,2044,1.6570331512151517,1.446451689997581,1.5392228253716704,1.3162616717147393,RMRG,AEO2023 Reference case
p23,2045,1.696865037132905,1.471145735878312,1.5651359509684228,1.3368590921961951,RMRG,AEO2023 Reference case
p23,2046,1.733502239468865,1.4931239137256502,1.5861126354201995,1.3526515715030858,RMRG,AEO2023 Reference case
p23,2047,1.7563095116612981,1.5028526572371494,1.6019526882818207,1.3533408371626479,RMRG,AEO2023 Reference case
p23,2048,1.7988629348957692,1.5277724830252175,1.6271739773561789,1.373264897553906,RMRG,AEO2023 Reference case
p23,2049,1.8422691801329245,1.5548957030897066,1.6559406869097493,1.394210562450847,RMRG,AEO2023 Reference case
p23,2050,1.8876737634486516,1.5851632289635593,1.6893665615956865,1.4174893117127518,RMRG,AEO2023 Reference case
p24,2014,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2015,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2016,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2017,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2018,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2019,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2020,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2021,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2022,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2023,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2024,1.0,1.0,1.0,1.0,RMRG,AEO2023 Reference case
p24,2025,1.0096291637933492,0.9945425188060868,0.9877931523524053,1.0093945734720933,RMRG,AEO2023 Reference case
p24,2026,1.0239194169725638,0.9958015040983327,0.9874122362123504,1.0169797789870063,RMRG,AEO2023 Reference case
p24,2027,1.0476834102250732,1.0090470319754479,1.0003727950852923,1.0323831555350906,RMRG,AEO2023 Reference case
p24,2028,1.054825871745922,1.004574763363421,1.0034620185358563,1.018615207139762,RMRG,AEO2023 Reference case
p24,2029,1.0857128599300887,1.0243456608774135,1.0224397633653548,1.0361152733521666,RMRG,AEO2023 Reference case
p24,2030,1.1098970843143554,1.0337381633134854,1.031523098664499,1.0440822854931504,RMRG,AEO2023 Reference case
p24,2031,1.1380582092730953,1.0508427400198772,1.0553140508555918,1.0525164690132147,RMRG,AEO2023 Reference case
p24,2032,1.1656374995104386,1.06446744990144,1.070487919415418,1.0618520897328019,RMRG,AEO2023 Reference case
p24,2033,1.1951623671897746,1.0816646119140676,1.092541094792947,1.0714667875295376,RMRG,AEO2023 Reference case
p24,2034,1.2238969067976015,1.098226209316627,1.1124987802304653,1.0805029020003152,RMRG,AEO2023 Reference case
p24,2035,1.254876670273908,1.1191969269061839,1.1396272281177213,1.091963229533928,RMRG,AEO2023 Reference case
p24,2036,1.2867024578963555,1.1371067917588389,1.1583050095435286,1.1091741500060084,RMRG,AEO2023 Reference case
p24,2037,1.3360641662038846,1.1881340223312262,1.2294618202789955,1.1371973555020976,RMRG,AEO2023 Reference case
p24,2038,1.399205206972716,1.2512590338679577,1.3078430182067602,1.1811438599650326,RMRG,AEO2023 Reference case
p24,2039,1.4463674224466923,1.304742543871154,1.3896977072715537,1.2033191421119576,RMRG,AEO2023 Reference case
p24,2040,1.5110726654557727,1.357641882367114,1.4431823294098327,1.2517444506161621,RMRG,AEO2023 Reference case
p24,2041,1.557211571774898,1.389083871795096,1.4752702925500407,1.2784380818437853,RMRG,AEO2023 Reference case
p24,2042,1.5945928304088517,1.4116612796202546,1.4984956068316375,1.295078444735917,RMRG,AEO2023 Reference case
p24,2043,1.619868342513401,1.4229523151669887,1.5134499491016116,1.2988883393279576,RMRG,AEO2023 Reference case
p24,2044,1.6570331512151517,1.446451689997581,1.5392228253716704,1.3162616717147393,RMRG,AEO2023 Reference case
p24,2045,1.696865037132905,1.471145735878312,1.5651359509684228,1.3368590921961951,RMRG,AEO2023 Reference case
p24,2046,1.733502239468865,1.4931239137256502,1.5861126354201995,1.3526515715030858,RMRG,AEO2023 Reference case
p24,2047,1.7563095116612981,1.5028526572371494,1.6019526882818207,1.3533408371626479,RMRG,AEO2023 Reference case
p24,2048,1.7988629348957692,1.5277724830252175,1.6271739773561789,1.373264897553906,RMRG,AEO2023 Reference case
p24,2049,1.8422691801329245,1.5548957030897066,1.6559406869097493,1.394210562450847,RMRG,AEO2023 Reference case
p24,2050,1.8876737634486516,1.5851632289635593,1.6893665615956865,1.4174893117127518,RMRG,AEO2023 Reference case
p25,2014,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2015,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2016,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2017,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2018,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2019,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2020,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2021,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2022,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2023,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2024,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p25,2025,1.0243097876991383,1.0081359451942384,0.9926673394786328,1.0318546160008433,BASN,AEO2023 Reference case
p25,2026,1.0394427323285396,1.0088153546732923,0.9811197459676686,1.043203393068287,BASN,AEO2023 Reference case
p25,2027,1.0490674368242825,1.0052250754814684,0.9687746199356868,1.046263441970797,BASN,AEO2023 Reference case
p25,2028,1.0638739843421827,1.0065567256867305,0.9654420163546321,1.0512213039170195,BASN,AEO2023 Reference case
p25,2029,1.0995339223253722,1.0390173796128728,1.0102515878247869,1.0691809371205523,BASN,AEO2023 Reference case
p25,2030,1.1416559385650218,1.0662180676591553,1.0240097907885302,1.1085572519386224,BASN,AEO2023 Reference case
p25,2031,1.164871595838539,1.0767422892219556,1.0391397153278903,1.1144808671114745,BASN,AEO2023 Reference case
p25,2032,1.2025883386101546,1.1001823452296244,1.0646596515547404,1.1399484528188046,BASN,AEO2023 Reference case
p25,2033,1.2463812198633237,1.132957298728159,1.0994754619160119,1.1668152488751369,BASN,AEO2023 Reference case
p25,2034,1.2933348241656213,1.1685512248245755,1.1365058086481534,1.1977708260944175,BASN,AEO2023 Reference case
p25,2035,1.338165827677007,1.2021037766282374,1.1700414437118014,1.2286735098902857,BASN,AEO2023 Reference case
p25,2036,1.382850489459725,1.2388538523194297,1.2088836949943083,1.2569448205796059,BASN,AEO2023 Reference case
p25,2037,1.4342992929648575,1.2845930673731687,1.2596635318406788,1.2904374891252839,BASN,AEO2023 Reference case
p25,2038,1.4977948143505975,1.3500388751488084,1.3478560990682895,1.3368075397333827,BASN,AEO2023 Reference case
p25,2039,1.5687868658128592,1.405109555850948,1.3925581711557065,1.39759575483958,BASN,AEO2023 Reference case
p25,2040,1.6237921879481845,1.4543189356102464,1.4522902768035475,1.4279299837502137,BASN,AEO2023 Reference case
p25,2041,1.6727297320444205,1.4846273476662326,1.4752060527551993,1.4629856977826672,BASN,AEO2023 Reference case
p25,2042,1.7120993954652415,1.5094103026961316,1.500208862955958,1.4791932736897726,BASN,AEO2023 Reference case
p25,2043,1.7504311405410768,1.530395542723007,1.5193290271404034,1.496436305597581,BASN,AEO2023 Reference case
p25,2044,1.787893399600602,1.5502270163790401,1.5356149381927635,1.5143644119300965,BASN,AEO2023 Reference case
p25,2045,1.8284557515086182,1.5719310367443557,1.5574801408389172,1.534032472826564,BASN,AEO2023 Reference case
p25,2046,1.8768302911744994,1.6079192434083835,1.5958890812533346,1.5599140915177252,BASN,AEO2023 Reference case
p25,2047,1.9337449208612751,1.6479964903691058,1.6356072807024862,1.5947031718945863,BASN,AEO2023 Reference case
p25,2048,1.9873910253708842,1.6885384659969236,1.680700817437087,1.626776533578695,BASN,AEO2023 Reference case
p25,2049,2.0448252259698454,1.73208749825548,1.727924829952175,1.6630978796535658,BASN,AEO2023 Reference case
p25,2050,2.0998096130134707,1.7691535894402968,1.7644957272676847,1.6966832611066662,BASN,AEO2023 Reference case
p26,2014,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2015,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2016,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2017,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2018,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2019,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2020,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2021,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2022,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2023,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2024,1.0,1.0,1.0,1.0,BASN,AEO2023 Reference case
p26,2025,1.0243097876991383,1.0081359451942384,0.9926673394786328,1.0318546160008433,BASN,AEO2023 Reference case
p26,2026,1.0394427323285396,1.0088153546732923,0.9811197459676686,1.043203393068287,BASN,AEO2023 Reference case
p26,2027,1.0490674368242825,1.0052250754814684,0.9687746199356868,1.046263441970797,BASN,AEO2023 Reference case
p26,2028,1.0638739843421827,1.0065567256867305,0.9654420163546321,1.0512213039170195,BASN,AEO2023 Reference case
p26,2029,1.0995339223253722,1.0390173796128728,1.0102515878247869,1.0691809371205523,BASN,AEO2023 Reference case
p26,2030,1.1416559385650218,1.0662180676591553,1.0240097907885302,1.1085572519386224,BASN,AEO2023 Reference case
p26,2031,1.164871595838539,1.0767422892219556,1.0391397153278903,1.1144808671114745,BASN,AEO2023 Reference case
p26,2032,1.2025883386101546,1.1001823452296244,1.0646596515547404,1.1399484528188046,BASN,AEO2023 Reference case
p26,2033,1.2463812198633237,1.132957298728159,1.0994754619160119,1.1668152488751369,BASN,AEO2023 Reference case
p26,2034,1.2933348241656213,1.1685512248245755,1.1365058086481534,1.1977708260944175,BASN,AEO2023 Reference case
p26,2035,1.338165827677007,1.2021037766282374,1.1700414437118014,1.2286735098902857,BASN,AEO2023 Reference case
p26,2036,1.382850489459725,1.2388538523194297,1.2088836949943083,1.2569448205796059,BASN,AEO2023 Reference case
p26,2037,1.4342992929648575,1.2845930673731687,1.2596635318406788,1.2904374891252839,BASN,AEO2023 Reference case
p26,2038,1.4977948143505975,1.3500388751488084,1.3478560990682895,1.3368075397333827,BASN,AEO2023 Reference case
p26,2039,1.5687868658128592,1.405109555850948,1.3925581711557065,1.39759575483958,BASN,AEO2023 Reference case
p26,2040,1.6237921879481845,1.4543189356102464,1.4522902768035475,1.4279299837502137,BASN,AEO2023 Reference case
p26,2041,1.6727297320444205,1.4846273476662326,1.4752060527551993,1.4629856977826672,BASN,AEO2023 Reference case
p26,2042,1.7120993954652415,1.5094103026961316,1.500208862955958,1.4791932736897726,BASN,AEO2023 Reference case
p26,2043,1.7504311405410768,1.530395542723007,1.5193290271404034,1.496436305597581,BASN,AEO2023 Reference case
p26,2044,1.787893399600602,1.5502270163790401,1.5356149381927635,1.5143644119300965,BASN,AEO2023 Reference case
p26,2045,1.8284557515086182,1.5719310367443557,1.5574801408389172,1.534032472826564,BASN,AEO2023 Reference case
p26,2046,1.8768302911744994,1.6079192434083835,1.5958890812533346,1.5599140915177252,BASN,AEO2023 Reference case
p26,2047,1.9337449208612751,1.6479964903691058,1.6356072807024862,1.5947031718945863,BASN,AEO2023 Reference case
p26,2048,1.9873910253708842,1.6885384659969236,1.680700817437087,1.626776533578695,BASN,AEO2023 Reference case
p26,2049,2.0448252259698454,1.73208749825548,1.727924829952175,1.6630978796535658,BASN,AEO2023 Reference case
p26,2050,2.0998096130134707,1.7691535894402968,1.7644957272676847,1.6966832611066662,BASN,AEO2023 Reference case
p27,2014,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2015,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2016,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2017,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2018,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2019,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2020,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2021,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2022,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2023,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2024,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p27,2025,0.9952653417095582,0.9798296184945244,0.964409047620158,0.9942978826031851,SRSG,AEO2023 Reference case
p27,2026,0.9952667178859117,0.9656023966224876,0.9386154754770694,0.9886261234171171,SRSG,AEO2023 Reference case
p27,2027,1.0032372255092024,0.9592278889203134,0.915217451408665,0.9930145372789989,SRSG,AEO2023 Reference case
p27,2028,1.00719556742771,0.9496840429388645,0.9007650497480536,0.9843380837912747,SRSG,AEO2023 Reference case
p27,2029,1.0170829358031315,0.9467765174268448,0.8906110771155623,0.9821665110199921,SRSG,AEO2023 Reference case
p27,2030,1.0452924867881335,0.9653371479921454,0.911884703235514,0.9960852510820012,SRSG,AEO2023 Reference case
p27,2031,1.0792780028378284,0.9863745450058307,0.9269713430292266,1.0171412449187465,SRSG,AEO2023 Reference case
p27,2032,1.1126150340079937,1.009806051418771,0.9555978343965593,1.0318663605431797,SRSG,AEO2023 Reference case
p27,2033,1.1579579041415184,1.0494350999330595,1.0082797389896894,1.0571517527024763,SRSG,AEO2023 Reference case
p27,2034,1.1939377290903572,1.0704458935496972,1.0229178485070254,1.0772816289708635,SRSG,AEO2023 Reference case
p27,2035,1.2209341041653876,1.0862976896569427,1.0436926450028596,1.0861211713780945,SRSG,AEO2023 Reference case
p27,2036,1.2527188084086516,1.1108136526277628,1.0730191633852728,1.1008057837694554,SRSG,AEO2023 Reference case
p27,2037,1.3034250200635042,1.1594570315379835,1.1372337757122104,1.1340167440519233,SRSG,AEO2023 Reference case
p27,2038,1.3610706774358072,1.213539283547939,1.202921725887209,1.1746029818526302,SRSG,AEO2023 Reference case
p27,2039,1.4114808582661447,1.2546286720418618,1.245454321363532,1.2084967328801017,SRSG,AEO2023 Reference case
p27,2040,1.4573570731909453,1.2953626941250374,1.3044201467874872,1.2355420558441976,SRSG,AEO2023 Reference case
p27,2041,1.5223716197572743,1.3579722674801742,1.3887423397591028,1.279352489338696,SRSG,AEO2023 Reference case
p27,2042,1.5847134024821177,1.408367936564936,1.4455562858028925,1.3242322235575563,SRSG,AEO2023 Reference case
p27,2043,1.6191859320525157,1.4302352417654878,1.471850519665546,1.3384526243212922,SRSG,AEO2023 Reference case
p27,2044,1.6662134714056163,1.4691160574668716,1.5234504886198559,1.3646234771034145,SRSG,AEO2023 Reference case
p27,2045,1.7202414669611783,1.5082707605400745,1.5623826834335601,1.398357597741718,SRSG,AEO2023 Reference case
p27,2046,1.7738670838417858,1.5521459468252086,1.613272299016631,1.4307464269346655,SRSG,AEO2023 Reference case
p27,2047,1.8209878973699665,1.5816127921698446,1.6379477932743443,1.4573690406351951,SRSG,AEO2023 Reference case
p27,2048,1.8631171663550263,1.6098019872835763,1.6686975167112088,1.478230357642011,SRSG,AEO2023 Reference case
p27,2049,1.9139963175049861,1.6503893470966808,1.7190523269777387,1.5079007051328508,SRSG,AEO2023 Reference case
p27,2050,1.9622511003485625,1.6840665972360542,1.7548143304507253,1.5354813317370806,SRSG,AEO2023 Reference case
p28,2014,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2015,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2016,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2017,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2018,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2019,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2020,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2021,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2022,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2023,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2024,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p28,2025,0.9952653417095582,0.9798296184945244,0.964409047620158,0.9942978826031851,SRSG,AEO2023 Reference case
p28,2026,0.9952667178859117,0.9656023966224876,0.9386154754770694,0.9886261234171171,SRSG,AEO2023 Reference case
p28,2027,1.0032372255092024,0.9592278889203134,0.915217451408665,0.9930145372789989,SRSG,AEO2023 Reference case
p28,2028,1.00719556742771,0.9496840429388645,0.9007650497480536,0.9843380837912747,SRSG,AEO2023 Reference case
p28,2029,1.0170829358031315,0.9467765174268448,0.8906110771155623,0.9821665110199921,SRSG,AEO2023 Reference case
p28,2030,1.0452924867881335,0.9653371479921454,0.911884703235514,0.9960852510820012,SRSG,AEO2023 Reference case
p28,2031,1.0792780028378284,0.9863745450058307,0.9269713430292266,1.0171412449187465,SRSG,AEO2023 Reference case
p28,2032,1.1126150340079937,1.009806051418771,0.9555978343965593,1.0318663605431797,SRSG,AEO2023 Reference case
p28,2033,1.1579579041415184,1.0494350999330595,1.0082797389896894,1.0571517527024763,SRSG,AEO2023 Reference case
p28,2034,1.1939377290903572,1.0704458935496972,1.0229178485070254,1.0772816289708635,SRSG,AEO2023 Reference case
p28,2035,1.2209341041653876,1.0862976896569427,1.0436926450028596,1.0861211713780945,SRSG,AEO2023 Reference case
p28,2036,1.2527188084086516,1.1108136526277628,1.0730191633852728,1.1008057837694554,SRSG,AEO2023 Reference case
p28,2037,1.3034250200635042,1.1594570315379835,1.1372337757122104,1.1340167440519233,SRSG,AEO2023 Reference case
p28,2038,1.3610706774358072,1.213539283547939,1.202921725887209,1.1746029818526302,SRSG,AEO2023 Reference case
p28,2039,1.4114808582661447,1.2546286720418618,1.245454321363532,1.2084967328801017,SRSG,AEO2023 Reference case
p28,2040,1.4573570731909453,1.2953626941250374,1.3044201467874872,1.2355420558441976,SRSG,AEO2023 Reference case
p28,2041,1.5223716197572743,1.3579722674801742,1.3887423397591028,1.279352489338696,SRSG,AEO2023 Reference case
p28,2042,1.5847134024821177,1.408367936564936,1.4455562858028925,1.3242322235575563,SRSG,AEO2023 Reference case
p28,2043,1.6191859320525157,1.4302352417654878,1.471850519665546,1.3384526243212922,SRSG,AEO2023 Reference case
p28,2044,1.6662134714056163,1.4691160574668716,1.5234504886198559,1.3646234771034145,SRSG,AEO2023 Reference case
p28,2045,1.7202414669611783,1.5082707605400745,1.5623826834335601,1.398357597741718,SRSG,AEO2023 Reference case
p28,2046,1.7738670838417858,1.5521459468252086,1.613272299016631,1.4307464269346655,SRSG,AEO2023 Reference case
